filepath,label,label_id,extension
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1749).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (40).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (501).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (730).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (984).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (17).jpeg,male,1,.jpeg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (209).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1860).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2367).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (164).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1358).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (292).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1169).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (70).png,female,0,.png
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (910).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1224).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (711).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2216).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1529).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (468).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (9).jpeg,male,1,.jpeg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (410).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2203).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2300).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (336).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2104).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2547).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1579).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2448).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2013).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (764).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (310).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2047).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1906).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2213).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1960).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1163).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1935).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (551).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2620).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (885).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (362).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1980).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2153).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1281).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (174).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (425).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2363).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (729).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1609).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (883).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (489).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (649).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (348).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2339).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1309).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (561).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1836).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (319).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1501).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1308).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (525).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2178).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1380).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (365).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (408).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (498).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2471).JPG,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1361).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1183).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (546).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (380).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (586).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2645).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (18).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1963).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (533).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (48).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2631).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (223).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1825).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2596).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (87).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1276).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1095).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2081).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1479).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1676).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1134).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (874).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (351).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (683).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1900).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1033).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (785).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1910).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (314).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2180).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2045).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2266).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (4).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1489).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (318).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (12).png,female,0,.png
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (22).jpeg,female,0,.jpeg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (643).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (7).jpeg,male,1,.jpeg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2404).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (660).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (30).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1181).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1227).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2212).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2437).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2289).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1835).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (914).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1886).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1150).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (747).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1391).JPG,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1624).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (120).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (179).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2253).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1984).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1731).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1590).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (23).png,female,0,.png
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (623).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (486).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1537).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1597).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (308).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2368).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1114).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2225).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1769).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1806).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (470).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1644).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2296).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1542).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2211).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1319).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (873).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (373).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (66).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1897).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1499).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1213).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (1490).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2495).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (2076).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (410).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2106).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (697).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1040).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1952).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (349).jpg,female,0,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Female Faces/0 (28).png,female,0,.png
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1235).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (1023).jpg,male,1,.jpg
/Users/monicapena/.cache/kagglehub/datasets/ashwingupta3012/male-and-female-faces-dataset/versions/1/Male and Female face dataset/Male Faces/1 (2578).jpg,male,1,.jpg
